uniform,binominal,poisson,normal,real
-0.068809437,496,982,-0.057550739,3599
-0.346979624,490,982,-0.030921254,5212
-0.715343746,513,1003,0.064996873,2999
0.320970925,531,1001,-0.009804854,1299
-0.482446271,492,962,0.124420882,7000
0.57653883,491,1044,-0.200289038,2299
-0.470990692,493,1043,-0.121139617,1212
0.831665168,498,1066,0.069460885,2404
-0.809010347,506,995,0.060397576,5400
-0.348478144,501,993,-0.03584288,5212
-0.564744455,495,1000,-0.208820272,1210
0.355753485,500,995,-0.015522458,5400
0.34451094,508,985,-0.063283859,2204
0.364421398,505,1026,-0.048105787,7000
0.126782214,518,968,-0.121249708,7000
0.828594866,510,1035,0.165314479,7000
0.52087069,506,1027,0.060606109,7000
0.633393237,492,1007,-0.057877976,2204
-0.801774504,489,1034,-0.141948153,2204
-0.245032111,493,1018,0.029241103,2204
0.611810755,506,1007,-0.058649188,2204
-0.300619917,464,969,0.016664082,5400
0.966273123,502,989,-0.127105623,7000
-0.373975393,497,960,-0.06083118,2404
0.446906082,534,958,-0.12317498,7000
0.204270807,487,991,-0.017968423,7000
-0.863319799,512,1008,-0.083510487,2999
-0.054382679,494,1004,-0.131762123,2605
-0.462433735,522,968,-0.134693929,2303
0.799767201,502,998,-0.085072399,2309
-0.855099474,488,999,-0.036516696,2203
0.654667887,501,1011,0.041755619,2204
0.43607273,484,999,-0.128203455,2305
0.195142999,515,1001,-0.009595236,7000
0.327317107,519,997,-0.069277943,2204
-0.598602027,469,1029,0.019604354,5400
-0.355123882,515,979,-0.088804935,7000
0.596025659,479,993,0.121053556,7000
0.57861583,478,1021,-0.208029095,2308
-0.546152812,497,971,0.060775295,2204
0.616949083,520,957,0.118961658,2999
-0.019670227,476,970,-0.128630457,2404
-0.285331976,477,982,0.043752062,7000
-0.398266786,506,972,0.030267649,7000
-0.882186854,515,1016,-0.000243969,7000
-0.176824934,519,1000,0.068327376,2303
-0.277201058,496,1021,0.212864753,2404
-0.260881645,506,991,-0.088928081,2308
0.827265844,477,1044,0.113692205,2604
0.905351166,492,979,0.147974552,7000
-0.048531299,488,974,-0.129372096,2204
0.733440395,489,1015,0.023078851,2404
-0.143558157,504,1037,-0.03543548,5400
-0.487700086,500,1018,-0.079026296,7000
0.440484434,490,990,-0.051816928,2204
-0.743933686,515,1033,-0.125307605,2404
-0.867810379,495,997,-0.017690314,7000
0.965215794,529,1020,-0.075121055,1299
-0.391530416,498,991,0.0500116,7000
0.98945096,499,971,-0.060849462,7000
-0.274703552,508,976,-0.123926049,2404
-0.032310149,501,951,0.008997661,7000
0.786335631,523,951,-0.262879992,7000
-0.725071059,505,1016,-0.130970444,1299
-0.378874798,482,927,0.002568132,7000
-0.172783158,478,1023,0.013346349,2204
0.684683482,506,1014,0.020912917,5307
-0.786309194,503,1012,0.13370543,2605
0.627867399,512,934,-0.017040649,7000
0.2769673,484,1073,-0.043447887,5499
-0.162571322,512,1015,-0.019419803,2404
0.739848055,518,985,-0.010840331,5400
0.837389586,508,1014,-0.128698865,7000
0.186889374,488,1015,-0.088229147,7000
0.417273878,509,1012,0.043573676,7000
0.825054428,488,986,0.143717587,5400
-0.769870038,541,979,0.195975351,7000
0.302566195,480,1008,0.113120621,7000
0.578010361,492,937,0.042642139,3532
-0.804195797,491,1010,-0.08825714,2204
0.957003885,515,974,-0.254692299,7000
-0.134151958,494,991,0.11463379,7000
0.534453589,475,1052,0.181624407,2404
-0.255628927,497,1035,0.097273221,7000
-0.64126234,489,975,0.000781801,7000
0.869920345,472,969,0.144404505,2399
-0.098552887,503,960,0.000365478,7000
0.036310154,526,985,0.071835143,1315
0.595487473,488,980,-0.038099859,7000
0.000872973,501,1030,0.060531896,7000
0.855805911,486,962,0.082334508,3599
-0.970197379,496,960,0.119024838,2399
0.169275023,500,1004,0.096598381,5400
0.660533741,485,988,0.028549265,7000
-0.312431932,510,970,-0.066892072,5011
0.583714345,493,975,-0.040240704,1315
-0.342140219,508,1048,-0.056725802,2204
0.82872211,487,982,0.28088916,2299
-0.635442117,516,1013,-0.108853228,2604
-0.044719842,497,1072,-0.003753547,7000
-0.137223609,512,1000,-0.096434588,7000
0.05672021,510,962,0.073661668,7000
0.058916312,507,1015,-0.019489693,5400
0.784266452,496,1057,-0.122048771,5707
-0.77267187,497,966,-0.13400668,2604
-0.000717114,509,998,-0.065951347,7000
0.582994707,513,1054,-0.135533361,7000
0.756963095,504,970,-0.008449084,7000
0.145785305,511,963,-0.063405543,1313
-0.427150926,512,1040,0.054620943,7000
-0.723532066,536,1031,-0.141140475,2204
0.898468274,544,975,-0.029298295,7000
-0.48247269,478,973,0.061468197,1313
-0.665020786,517,1022,0.169553685,7000
0.8072811,504,977,0.062890624,7000
-0.800332892,484,964,0.067331285,5499
0.577167539,489,1024,-0.061617659,2404
-0.37455176,501,1045,-0.056704163,5400
0.617648557,493,968,-0.038943774,2404
0.042237752,507,965,0.108255367,7000
-0.77860093,479,1001,-0.037541495,2803
0.526207829,487,996,0.045970332,7000
0.958069952,502,965,0.132120828,7000
-0.220610831,511,1053,0.109924219,7000
0.791664347,486,1023,-0.041620351,3599
0.527676689,487,977,0.047967647,5400
-0.212880792,483,1013,0.07266475,5311
-0.498593274,475,964,0.004865429,5311
0.393698012,481,995,0.221402289,7000
-0.549220562,499,973,-0.041867217,7000
0.889220462,499,993,-0.058627417,2308
-0.951320722,519,1008,-0.05709649,7000
0.131835934,502,945,0.071396579,1602
-0.790047978,506,1019,0.017993655,7000
0.538007538,480,985,-0.046877739,7000
-0.059415932,485,988,0.021851092,7000
0.7577527,504,1030,0.034089295,7000
0.466582675,473,1042,-0.042506177,1315
0.077258864,495,969,-0.134203605,2399
0.25882402,499,1030,0.040423661,2303
-0.646318702,507,1004,0.055253726,3562
0.971626136,522,990,0.139091801,7000
0.029997921,503,941,0.00695574,7000
-0.645264746,502,957,0.034633749,7000
-0.102773707,504,1030,-0.035030555,7000
0.458912893,478,1002,-0.003261914,2999
-0.029990955,514,985,-0.09767679,2501
0.075594935,498,1026,0.019127847,2303
-0.056179983,484,1044,-0.023296365,7000
0.406645266,492,932,0.020630232,2303
-0.197846476,496,992,-0.135966066,5202
-0.596795371,500,1061,0.163509514,7000
-0.574572515,504,976,0.07063413,2399
-0.263503139,496,961,0.289853727,7000
0.591763109,516,1014,0.098998786,7000
0.183613179,527,1025,0.057811491,7000
0.631071164,502,988,-0.032892388,7000
-0.0741444,512,988,-0.001620769,7000
0.46608564,507,1040,-0.097894034,7000
-0.147650947,492,1026,-0.064898785,7000
0.609868175,489,1038,-0.006475673,7000
-0.180045308,482,1014,-0.045666281,5212
0.197492516,525,1041,0.106083246,7000
0.839553202,469,998,-0.238041887,1313
-0.260413513,462,982,0.029983019,7000
0.207370732,509,1006,-0.034707464,2404
-0.726787322,510,1039,-0.228519539,5401
-0.637688911,504,1036,0.060268351,2308
0.676466997,512,969,-0.112418952,2303
0.063024433,518,1045,-0.043593264,2303
0.558474569,527,1014,-0.001415743,2404
0.225104942,481,1010,-0.060793465,1315
0.540044351,491,937,0.117127695,2999
0.01323909,493,965,0.147166538,7000
-0.633993503,519,1022,-0.085028422,3599
0.712421303,478,976,-0.051524326,3532
0.76564986,490,964,0.043033217,7000
4.77E-05,489,1055,-0.126332871,7000
0.309251801,515,1084,-0.011836383,7000
0.546614744,506,961,0.019317253,2303
0.523076556,489,1025,-0.006792657,5012
0.699568208,504,993,0.004637908,7000
0.24533056,517,973,0.000395696,7000
0.543738248,493,969,0.132329046,7000
-0.597810366,503,969,0.010552122,7000
-0.327591924,455,1024,0.025292697,2404
-0.544055107,497,995,0.264676874,2404
-0.856513281,509,988,-0.012404079,1315
0.322615525,509,986,0.096240508,7000
0.384521777,493,1014,-0.075472494,2299
0.41003464,488,936,0.009815199,7000
-0.402592252,507,967,0.132921188,1299
0.860290431,514,1001,0.004638025,2999
-0.977483215,508,962,-0.141296335,2999
-0.358003184,477,992,-0.02076055,2803
-0.420648172,487,1005,-0.017918043,2404
0.293055544,476,1022,0.08401977,7000
0.958623036,496,1020,0.034525243,4004
-0.908699548,506,1022,0.04349234,7000
-0.446765184,490,1027,0.274235686,7000
0.069934375,497,1042,0.086457521,2203
-0.822063478,498,1032,-0.192878491,7000
0.74881082,490,1014,0.026159613,5401
-0.064811506,494,1023,-0.035829869,5311
0.771302311,494,959,-0.038189845,2203
-0.156266177,526,960,0.055615736,7000
-0.380667958,522,968,-0.073657416,1315
-0.498022161,505,1038,0.120212039,7000
0.389531796,501,997,0.001473085,5400
-0.010496088,488,919,0.171468162,7000
0.627098521,495,1004,0.09743055,2399
-0.928387174,529,991,-0.016406724,7000
0.181327041,502,1007,-0.087833259,1315
0.192358541,490,1029,-0.01591564,5400
0.575164858,526,1015,0.046306954,4004
0.347407833,511,1010,-0.0131254,7000
0.623915566,504,1015,0.038368982,2404
-0.159737404,520,971,-0.116827556,3572
0.926967786,520,992,0.012515455,3532
-0.236726913,507,1026,0.068644287,4199
0.813515908,506,1065,0.035707058,1315
-0.244948842,473,1012,0.099817793,7000
-0.454182268,509,974,0.108096408,5401
0.418296759,528,1003,0.059543751,3599
0.110479817,505,985,-0.146912212,7000
0.02315436,515,986,-0.102464699,2999
-0.91305506,493,992,-0.062940654,5005
0.533850576,514,1036,-0.078576364,2999
0.998840495,492,995,0.096927812,2299
0.94085905,500,982,-0.032589297,2303
-0.744924461,513,1019,-0.003893218,7000
0.006910272,500,1035,0.083162021,2999
0.625820985,514,922,0.045477395,2404
0.805960448,498,1002,-0.015224732,2299
-0.18801226,475,959,0.183503549,2299
-0.300460305,536,1059,0.034877479,7000
0.884715715,476,1056,0.085043763,7000
-0.348258977,475,998,-0.032475992,5212
0.876070313,496,973,-0.0141875,5307
0.243691114,494,1027,0.261080603,5401
0.812642042,510,977,0.126253972,2404
-0.389188786,503,987,0.000975577,2399
0.795247986,491,974,-0.022453274,2299
0.634812852,495,1010,0.060664577,7000
-0.395747289,503,998,0.016992876,7399
0.56909196,535,1022,0.118381818,3599
-0.794023835,524,976,-0.024661016,5404
-0.95725332,516,1009,-0.154670402,7000
-0.691735804,480,964,0.130491458,3599
0.763923713,492,1007,-0.078370697,5012
-0.446622561,476,1014,0.01378671,2404
-0.683395828,510,1067,-0.003103377,1315
0.948649802,497,1020,-0.063715509,2404
-0.507530949,497,994,0.012989305,2299
-0.312050941,472,1047,0.064321607,2605
0.281945742,501,995,-0.013349572,7000
-0.924027225,525,997,-0.174612998,7000
0.338375148,468,1054,-0.162856965,2999
-0.919846388,504,1010,-0.020076031,2999
-0.31867025,515,950,-0.086110312,2404
-0.020710205,480,889,-0.020664643,5400
0.463411415,472,1016,0.181963746,3599
0.694212804,452,1014,-0.031978354,7000
-0.427845455,520,1014,0.177383334,5400
0.103484004,496,987,-0.032166903,4902
0.735152143,468,977,-0.198641264,7000
0.034732943,486,938,-0.110934614,7000
-0.768761239,494,945,0.080022736,2404
0.321511768,467,966,0.036814695,7000
-0.137771765,514,960,0.062008538,7000
0.501898295,532,996,-0.006027643,7000
0.525612172,486,994,0.041415581,7000
0.683490191,491,1016,0.149164812,7000
0.371727408,500,1009,-0.037885693,2506
-0.969072153,503,982,0.020460875,7000
-0.31166132,492,984,-0.019536285,2404
0.659381554,503,979,0.071458142,2204
0.664551624,486,1023,-0.086408088,7000
-0.652182077,487,1037,0.101250848,5007
-0.053729119,508,957,-0.067511864,2404
0.218205254,508,975,0.056809352,2303
-0.352776944,493,1004,0.041587048,2204
-0.912483559,514,1025,0.038754473,5400
0.301365963,460,1061,-0.022975375,3599
-0.73802265,497,1016,0.03935932,2305
0.726109658,511,986,-0.136763,2299
0.78737258,510,996,-0.062889676,7000
0.400899234,507,1032,0.020714686,5400
0.926719455,513,1014,0.020427642,2404
0.865093573,517,1029,-0.077356639,7000
0.381729269,504,1041,0.0490638,4801
-0.938669199,528,944,0.096401472,2204
0.198521731,503,1009,-0.015235328,2303
-0.96481732,506,998,0.013013073,2605
0.035565282,483,1017,0.15731326,7000
0.189279873,510,964,0.073670405,2310
0.977201576,540,986,-0.057434956,7000
0.98874322,495,1041,0.010543605,7000
0.023797192,493,1049,0.04576837,7000
-0.835913312,494,1023,-0.129473781,2303
0.86545705,485,985,-0.211256014,7000
-0.67860051,490,1010,0.000285127,2308
0.338186043,513,977,0.048526619,7000
0.338838297,518,990,0.112418941,7000
0.788962032,508,1015,0.115340155,7000
-0.606059975,494,1009,-0.121408051,7000
0.653150533,473,989,-0.152038234,2204
-0.027200435,489,996,0.081627663,1313
-0.024343245,500,993,0.116434997,2203
0.75744086,501,1041,-0.012970481,7000
-0.956217632,515,1021,0.16861187,7000
0.132273458,515,998,-0.200141694,3571
0.016579028,506,993,-0.049774493,2204
0.462911369,507,1018,0.028208267,7000
-0.72007247,488,1046,-0.099418357,7000
0.59077054,501,983,-0.078616853,5400
-0.003541331,467,1063,-0.011775406,7000
0.336479799,504,959,0.08040042,7000
0.940758109,482,1062,0.025854185,7000
0.950184776,472,1058,0.124103097,7000
-0.078252765,520,964,0.23767154,7000
0.293319117,527,996,-0.119969089,7000
0.186630153,521,989,0.010544696,7000
0.736143043,499,968,-0.000283863,3599
0.780335598,505,991,0.157718393,5400
0.658939481,490,1008,0.186165973,7000
0.328564031,492,1017,0.159221379,7000
-0.002954902,532,987,-0.140398137,2506
-0.582408811,510,943,-0.16920737,1315
-0.519891597,507,1031,0.020102931,2999
0.197801341,481,984,-0.002024332,2303
0.600885101,472,1039,0.206957023,3522
-0.36607413,504,1035,0.02927862,3699
-0.602567429,486,1032,0.053368765,3532
0.149172893,506,1003,-0.087587521,7000
-0.057487662,527,989,-0.284191911,7000
0.874065296,491,1013,0.005054991,7000
0.746678591,467,984,-0.064031623,7000
0.972701818,490,1017,0.137844297,3599
0.71512117,502,1028,-0.062978517,5499
0.415210009,503,972,-0.175402629,7000
0.329051743,496,935,-0.10011666,7000
-0.283106332,514,996,0.087237015,7000
-0.007380274,504,1056,0.042858018,7000
0.764980964,527,937,0.07653177,7000
-0.544095873,517,1017,0.024020866,2404
-0.809200105,503,1006,-0.035765393,2999
0.053155915,515,1000,0.040369026,5400
-0.678930212,477,1051,0.11575698,3599
0.801129034,497,1035,-0.129174674,7000
0.708568779,494,1011,0.055608437,5012
-0.181264992,499,1012,-0.123170945,1313
0.25720032,502,996,0.047066681,3560
0.880778197,509,966,0.128424843,2604
-0.80874762,494,998,0.148723625,2204
0.89989652,491,971,-0.125280264,7000
0.392950761,479,1011,0.03459291,7000
0.974948576,510,1002,-0.062714629,2699
-0.300161674,488,1021,0.237019473,7000
0.207699422,482,1035,0.09305366,5404
-0.723036319,511,1005,0.017577279,5400
-0.87018318,492,1001,0.104739647,5307
0.953675366,469,1017,0.103380985,7000
-0.808405736,492,942,0.02269955,7000
0.351395214,496,1022,-0.068624363,7000
-0.356954771,515,1021,0.082476642,7000
-0.771841775,516,1020,0.187899542,2204
0.280877186,503,1018,-0.01421886,5499
-0.939039225,486,995,-0.053108693,5400
-0.956232646,513,994,-0.035375503,7000
0.369645391,502,1035,-0.013267767,2399
-0.51592526,509,1040,-0.034929437,7000
-0.329392688,530,1046,0.085736607,2204
0.531922858,479,993,-0.175538692,7000
-0.210484311,503,1041,0.064572881,2604
0.850904309,495,1008,0.122612314,2404
-0.338548536,491,969,-0.094659147,7000
0.714636757,477,1001,0.203875852,7000
-0.712220778,482,957,-0.052156986,7000
0.096382651,480,992,-0.018643963,2308
0.821179476,512,1060,0.135111154,2299
0.097528116,507,998,-0.09967816,3562
-0.350505624,493,950,-0.014333617,7000
0.468946863,491,930,0.023327223,7000
0.261215922,504,970,-0.036447918,5400
0.616497031,494,991,-0.092428724,2404
0.943050769,516,971,-0.181748229,2204
0.470033952,502,979,0.072413625,7000
-0.660764883,499,982,-0.059764589,7000
0.986111315,497,969,-0.052752993,2203
-0.06815175,473,986,-0.248937466,2404
-0.474937538,497,995,0.160987328,2299
0.999412274,491,950,-0.036041808,7000
0.617114299,499,1022,0.036543615,5400
-0.322335922,509,1045,0.002068098,5401
-0.953844274,524,1009,-0.097658321,5400
0.461105635,490,1066,0.019707089,2605
0.717855336,501,977,0.169365369,7000
-0.040345007,511,1048,0.128878279,2605
0.301293028,475,956,0.057704496,7000
-0.386020975,506,971,-0.116424364,7000
-0.746548483,520,1081,-0.077039506,3599
0.744733766,491,952,0.014778286,1299
-0.360609905,491,1020,-0.011544997,5400
-0.077697773,474,954,0.26124296,7000
-0.040718699,478,1005,-0.00358854,2303
0.35834807,505,1043,0.022633588,2299
-0.355181646,507,1067,0.002777819,2204
-0.562452036,497,939,-0.209966519,2404
-0.076366906,489,978,0.155624384,7000
0.45007197,476,1003,-0.031904613,5400
0.005464495,471,983,-0.012252913,2303
-0.450855881,501,976,0.085772699,2404
-0.452303009,512,1056,0.04458426,1315
0.260906753,483,989,0.012689743,7000
-0.595065439,491,1083,0.219180538,7000
0.587747413,523,919,-0.204126235,7000
-0.574519923,496,973,0.006529327,3599
-0.730791945,478,1007,-0.000827412,2303
-0.615196687,520,961,0.07652864,3599
0.228599888,522,1025,-0.050764844,5499
-0.244729841,515,1015,-0.131447121,2506
0.593724056,500,977,0.073737494,1210
0.796255877,511,973,0.062849589,2299
0.544333258,491,993,0.11528929,2999
0.391045244,515,975,0.09238362,7000
-0.280649209,519,989,-0.028815769,2299
-0.61781283,528,973,0.125819075,2404
0.318355496,504,1053,0.148274673,2204
-0.990641234,510,1003,-0.062242874,7000
0.396331815,509,998,0.110808389,7000
0.484132082,496,1050,0.059119334,3532
0.938431182,483,980,-0.084333006,1313
-0.035001762,499,1004,-0.116078359,3532
-0.913699606,506,1029,0.028349937,7000
0.885550883,504,999,-0.120138983,7000
0.142902373,504,1005,0.112331148,5400
-0.252190072,477,1009,-0.086057261,7000
-0.78998268,478,988,0.168682898,2299
-0.177603419,494,1010,0.154284954,7000
-0.231784633,507,1000,0.11305072,7000
0.108511541,504,986,-0.00917484,7000
0.703936556,480,990,0.024328966,7000
0.998120141,500,961,0.041232126,7000
0.751992745,516,969,-0.016421824,7000
0.318895499,533,1051,-0.042173303,2204
0.743270024,490,959,0.079748721,5213
-0.923857871,498,1001,0.09947196,7000
-0.460946343,504,1030,0.150606756,2299
0.546539505,473,1008,-0.083168748,2299
-0.090159612,488,1007,-0.142390395,2299
0.939880907,502,994,-0.059331025,7000
0.761278189,507,992,0.009188068,1299
-0.605792784,527,1013,-0.084852403,5404
-0.512727059,485,1041,-0.163185363,7000
-0.92283893,479,944,-0.065655991,5401
0.562820702,499,1030,-0.045552553,2404
-0.463765597,480,973,0.179583361,2999
-0.389118027,523,1041,-0.119949021,5404
-0.160464875,511,1043,0.085371126,7000
-0.240989315,532,941,0.184588711,2999
0.968618376,524,935,0.031916061,2605
0.740358206,471,1047,0.012563906,5401
-0.700228608,523,1013,-0.091279015,4801
0.770449736,505,1003,-0.188883214,7000
-0.784834468,489,1003,-0.092710163,7000
-0.986889137,492,964,0.196518949,2299
0.292138839,473,958,0.037126834,2404
0.870374249,492,982,-0.075427802,7000
0.900334202,499,966,0.048631171,2203
-0.398398385,504,993,-0.07796641,5404
-0.279711397,484,987,-0.058555881,7000
0.795602559,488,1024,-0.191423894,2404
0.405074663,494,981,0.009813299,2204
-0.914792641,495,1023,0.009467009,2404
-0.151109839,555,997,-0.161946397,2404
0.140993997,485,977,-0.163373361,2299
0.170836031,510,998,-0.120943012,2299
0.751930991,475,1038,0.185776472,2204
0.121220877,508,983,-0.200433678,2399
-0.307757646,472,982,0.098004349,2309
-0.856002938,493,1021,0.023167948,7000
-0.0207221,502,1003,-0.034000157,7000
0.674414444,515,1005,0.230503572,3599
0.045800717,510,1051,0.016535412,2399
0.997271751,480,1053,-0.087163894,2999
-0.289786196,481,961,0.066804132,2999
-0.253059182,498,980,0.186716445,2309
0.017481981,502,997,-0.04422248,2204
0.427068439,492,978,0.109495059,1315
-0.119554811,505,960,0.037744949,5212
-0.920196422,511,1003,0.013069329,7000
-0.858462813,492,1034,0.27235158,7000
-0.604208896,503,989,-0.119488863,3572
-0.458868375,503,1079,-0.077838244,2203
